message_id,raw_text,cleaned_text,sender_name,sender_id,time,date,reactions,links,hashtags,reply_to_message_id
2054,ادمین جان ازت ممنونم تو این شرایط که نت ها ضعیقه وقتی فیلم میذاری کیفیت رو میاری پایین,ادمین جان ازت ممنونم تو این شرایط که نت ها ضعیقه وقتی فیلم میذاری کیفیت رو میاری پایین,ALI,user925887511,08:57:18,16/06/25,,,,2031.0
2055,درود به شرفشون ❤️,درود به شرفشون ❤️,Ala,user374283819,10:08:21,16/06/25,,,,2050.0
2056,"صدای مهیب انفجار در کرمانشاه

حملهٔ صهیونیست‌ها به یک نمایشگاه کامیون در کرمانشاه

دقایقی پیش صدای ۴ انفجار در کرمانشاه به گوش رسید. مشاهدات میدانی خبرنگار فارس از هدف‌گرفتن یک نمایشگاه کامیون در دیزل‌آباد کرمانشاه در این حمله حکایت دارد. در این حمله حداقل یک شهروند زخمی شده است.

صهیونیست‌ها روز گذشته نیز یک اسطبل نگهداری اسب را در دهکدهٔ المپیک کرمانشاه هدف قرار داده بودند.


کانال رسمی #شرق_نیوز
@EastNewse","صدای مهیب انفجار در کرمانشاه
حملهٔ صهیونیست‌ها به یک نمایشگاه کامیون در کرمانشاه
دقایقی پیش صدای  ۴  انفجار در کرمانشاه به گوش رسید. مشاهدات میدانی خبرنگار فارس از هدف‌گرفتن یک نمایشگاه کامیون در دیزل‌آباد کرمانشاه در این حمله حکایت دارد. در این حمله حداقل یک شهروند زخمی شده است.
صهیونیست‌ها روز گذشته نیز یک اسطبل نگهداری اسب را در دهکدهٔ المپیک کرمانشاه هدف قرار داده بودند.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,10:20:35,16/06/25,"🤬:6,❤:1",@EastNewse,#شرق_نیوز,
2057,"دیپلمات‌ عرب از تلاش عربستان برای بازگرداندن ایران به مذاکرات خبر داد

یک دیپلمات عالی رتبه عرب:

عربستان با همکاری با کشورهای حوزه خلیج فارس، روسیه و آمریکا اقداماتی را برای برقراری آرامش و بازگشت به میز مذاکره با ایران آغاز کرده است.


کانال رسمی #شرق_نیوز
@EastNewse","دیپلمات‌ عرب از تلاش عربستان برای بازگرداندن ایران به مذاکرات خبر داد
یک دیپلمات عالی رتبه عرب:
عربستان با همکاری با کشورهای حوزه خلیج فارس، روسیه و آمریکا اقداماتی را برای برقراری آرامش و بازگشت به میز مذاکره با ایران آغاز کرده است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,10:21:10,16/06/25,"👎:10,❤:4,💯:2,👍:1",@EastNewse,#شرق_نیوز,
2058,گوه خوردی پیر خرفت گمشین دست از سر ما بردارین عربای سوسمار خوار,گوه خوردی پیر خرفت گمشین دست از سر ما بردارین عربای سوسمار خوار,اخبار جنگ (شرق نیوز)🚨,channel1547101071,10:21:39,16/06/25,"👍:39,👎:4,❤:2",,,
2059,خداره شکر، خدا مقام شهدای مقاومت حاجی زاده و سلامی و سایر شهدا در بهشت عالی گرداند.,خداره شکر، خدا مقام شهدای مقاومت حاجی زاده و سلامی و سایر شهدا در بهشت عالی گرداند.,زکی فیاضی,user1286953426,10:27:12,16/06/25,,,,2050.0
2060,بهترین راه حل حکومت نظامی تا خائنین رو به آسانی شکار بشوند لعنت بر وطنفروشای بیشرف,بهترین راه حل حکومت نظامی تا خائنین رو به آسانی شکار بشوند لعنت بر وطنفروشای بیشرف,Zahra,user419350231,10:38:54,16/06/25,,,,1966.0
2061,پس اسقاطیل ودم ان به غلط کردن افتادن 😂😂😂,پس اسقاطیل ودم ان به غلط کردن افتادن 😂😂😂,Zahra,user419350231,10:40:49,16/06/25,,,,2057.0
2062,آخر وطنفروشای کثیف موسادی که دستشون به خون ملت ایران اغشته است دار وزباله دان تاریخ است 🇮🇷🇮🇷🇮🇷,آخر وطنفروشای کثیف موسادی که دستشون به خون ملت ایران اغشته است دار وزباله دان تاریخ است 🇮🇷🇮🇷🇮🇷,Zahra,user419350231,10:45:04,16/06/25,,,,2053.0
2066,"🚨🚨🚨#فوری | حملات موشکی یمن به سرزمین های اشغالی‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | حملات موشکی یمن به سرزمین های اشغالی‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,11:16:26,16/06/25,"🔥:15,👍:3,❤:1,🤔:1",@EastNewse,"#فوری,#شرق_نیوز",
2069,دمشون گرم واقعا این یمنی ها مرد هستن,دمشون گرم واقعا این یمنی ها مرد هستن,Ozra Rafie,user59139865,11:35:50,16/06/25,,,,2066.0
2070,مردم بانادانی دراین بحرانها به دشمن کمک میکنن👍👍,مردم بانادانی دراین بحرانها به دشمن کمک میکنن👍👍,ladan66,user6322533609,12:00:02,16/06/25,,,,1944.0
2071," مجلس به خروج از NPT (معاعده عدم گسترش سلاح هسته ای) رای داد ‌و ایران رسما میخواد به سمت ساخت سلاح هسته ای بره

پروکسی | پروکسی 


کانال رسمی #شرق_نیوز
@EastNewse","مجلس به خروج از NPT (معاعده عدم گسترش سلاح هسته ای) رای داد ‌و ایران رسما میخواد به سمت ساخت سلاح هسته ای بره
پروکسی | پروکسی 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:01:28,16/06/25,"🔥:9,👍:5,❤:3",@EastNewse,#شرق_نیوز,
2072,"حمله رژیم صهیونیستی به بیمارستان فارابی کرمانشاه ایران

کانال رسمی #شرق_نیوز
@EastNewse","حمله رژیم صهیونیستی به بیمارستان فارابی کرمانشاه ایران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:01:28,16/06/25,"🤬:27,❤:3",@EastNewse,#شرق_نیوز,
2073,"🔴#تکمیلی | سخنگوی ارتش اسرائیل: 

🔴 ما کنترل هوایی آسمان ایران در دست داریم

کانال رسمی #شرق_نیوز
@EastNewse","🔴 | سخنگوی ارتش اسرائیل: 
🔴 ما کنترل هوایی آسمان ایران در دست داریم
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:19:50,16/06/25,"👎:24,🤬:8,🤣:4,❤:1",@EastNewse,"#تکمیلی,#شرق_نیوز",
2075,"⏺پدافند مشهد دوباره فعال شد


کانال رسمی #شرق_نیوز
@EastNewse","⏺پدافند مشهد دوباره فعال شد
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:24:58,16/06/25,"🔥:8,❤:1",@EastNewse,#شرق_نیوز,
2077,ریدی عزیزم بیشتر پهبادات میزنیم😂,ریدی عزیزم بیشتر پهبادات میزنیم😂,@ℓⓘⓡ℮ℨ@ ƒ&ⓡ,user7170575447,12:25:57,16/06/25,,,,2075.0
2078,"‼️‼️ مالکی خروج ایران از NPT را تکذیب کرد

پروکسی | پروکس

کانال رسمی #شرق_نیوز
@EastNewse","‼️‼️ مالکی خروج ایران از NPT را تکذیب کرد
پروکسی | پروکس
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:27:16,16/06/25,"❤:4,👎:2",@EastNewse,#شرق_نیوز,
2080,"انهدام ریز پرنده‌های اسرائیل در مشهد

‌قرارگاه منطقه شمال شرق ارتش:
🔹از ساعاتی قبل ‌شبکه پدافند شمالشرق ‌با تعدادی از ریز پرنده‌های نیروهای متخاصم اسرائیل درگیر و از نفوذ و انجام عملیات آنها جلوگیری کردند‌./تسنیم


کانال رسمی #شرق_نیوز
@EastNewse","انهدام ریز پرنده‌های اسرائیل در مشهد
‌قرارگاه منطقه شمال شرق ارتش:
🔹از ساعاتی قبل ‌شبکه پدافند شمالشرق ‌با تعدادی از ریز پرنده‌های نیروهای متخاصم اسرائیل درگیر و از نفوذ و انجام عملیات آنها جلوگیری کردند‌./تسنیم
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:30:08,16/06/25,"❤:12,🔥:1",@EastNewse,#شرق_نیوز,
2081,"🚨🚨🚨#فوری |  چندین سامانه پرتاب موشک اسرائیلی Spike NLOS در داخل ایران کشف شد که توسط عوامل مرتبط با موساد مورد استفاده قرار می‌گیرند.

💢این سیستم‌ها برای عملیات از راه دور از طریق اینترنت اصلاح شده‌اند.


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 |  چندین سامانه پرتاب موشک اسرائیلی Spike NLOS در داخل ایران کشف شد که توسط عوامل مرتبط با موساد مورد استفاده قرار می‌گیرند.
💢این سیستم‌ها برای عملیات از راه دور از طریق اینترنت اصلاح شده‌اند.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:31:55,16/06/25,"👏:18,❤:1,👍:1",@EastNewse,"#فوری,#شرق_نیوز",
2082,"🔴 فوری و رسمی : پدافند هوایی ایران یک فرونده F16 اسرائیلی که پس از حمله به کرمانشاه درحال خروج از حریم هوایی ایران بود را منهدم کرد.

کانال رسمی #شرق_نیوز
@EastNewse","🔴 فوری و رسمی : پدافند هوایی ایران یک فرونده F 16  اسرائیلی که پس از حمله به کرمانشاه درحال خروج از حریم هوایی ایران بود را منهدم کرد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:32:19,16/06/25,"👍:23,❤:3,🤪:2,👏:1",@EastNewse,#شرق_نیوز,
2083,"🔴 صدا و سیما : روی f35 های منهدم شده قصد داریم مهندسی معکوس بزنیم


کانال رسمی #شرق_نیوز
@EastNewse","🔴 صدا و سیما : روی f 35  های منهدم شده قصد داریم مهندسی معکوس بزنیم
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:32:38,16/06/25,"👏:39,❤:4,🔥:1",@EastNewse,#شرق_نیوز,
2084,"اینم کادو من به شما :)

پینگ: ۷۰ تا 3ماه وصله 
tg://proxy?server=5.78.77.99&port=443&secret=ee00000000000000000000000000000000616e6e6173682e636f6d","اینم کادو من به شما :)
پینگ:  ۷۰  تا  3 ماه وصله 
tg://proxy؟server= 5.78 . 77.99 &port= 443 &secret=ee 00000000000000000000000000000000616 e 6 e 6173682 e 636 f 6 d",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:33:26,16/06/25,"👎:2,❤:1,🤬:1",,,
2085,یعنی چیکار کنن؟؟,یعنی چیکار کنن؟؟,ebrahim,user1087420308,12:37:12,16/06/25,,,,2083.0
2086,"🔹 این پروکسی قطع نمی شه خودم دارم استفاده می کنم👇

✅ ـ PROXY وای فای 
✅ ـ PROXY همراه اول 
✅ ـ PROXY ایرانسل 
✅ ‌ـ PROXY رایتل","🔹 این پروکسی قطع نمی شه خودم دارم استفاده می کنم👇
✅ ـ PROXY وای فای 
✅ ـ PROXY همراه اول 
✅ ـ PROXY ایرانسل 
✅ ‌ـ PROXY رایتل",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:42:48,16/06/25,"👎:3,❤:1,🤬:1",,,
2087,"🗣 سوخت رسان های امریکایی به اروپا رسیدند .( مقصد احتمالی مشخص نیست )

  کانال رسمی #شرق_نیوز
@EastNewse","🗣 سوخت رسان های امریکایی به اروپا رسیدند .( مقصد احتمالی مشخص نیست )
  کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:48:45,16/06/25,🍌:9,@EastNewse,#شرق_نیوز,
2088,"مردم با قدرت تمام مقابل تمام نامردی‌ها ایستادند

🔺رئیس جمهور گفت:آن چیزی که مردم ما تاکنون نشان دادند این است که با قدرت در مقابل تمام این نامردی‌ها ایستاده‌اند.
 


کانال رسمی #شرق_نیوز
@EastNewse","مردم با قدرت تمام مقابل تمام نامردی‌ها ایستادند
🔺رئیس جمهور گفت:آن چیزی که مردم ما تاکنون نشان دادند این است که با قدرت در مقابل تمام این نامردی‌ها ایستاده‌اند.
 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,12:50:44,16/06/25,"❤:16,🔥:4,👏:2,🤡:1",@EastNewse,#شرق_نیوز,
2089,واقعا,واقعا,حسین,user918477218,13:07:57,16/06/25,,,,2069.0
2091,"♦️تصاویری از اسماعیل فکری جاسوس موساد که صبح امروز اعدام شد 


کانال رسمی #شرق_نیوز
@EastNewse","♦️تصاویری از اسماعیل فکری جاسوس موساد که صبح امروز اعدام شد 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,13:52:41,16/06/25,"👍:21,❤:4,🥰:4,🔥:2,💔:1",@EastNewse,#شرق_نیوز,
2092,"🔴ربع پهلوی : 

🔴 من فکر نمی‌کنم هدف این حملات، مردم ایران باشن و اسرائیل قصد دارد رژیم را ضعیف کند.

پ.ن:اره بیمارستان زدن هدف مردم نبودند  حرومزاده 

کانال رسمی #شرق_نیوز
@EastNewse","🔴ربع پهلوی : 
🔴 من فکر نمی‌کنم هدف این حملات، مردم ایران باشن و اسرائیل قصد دارد رژیم را ضعیف کند.
پ.ن:اره بیمارستان زدن هدف مردم نبودند  حرومزاده 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,13:53:59,16/06/25,"🤬:47,🍌:5,💊:1",@EastNewse,#شرق_نیوز,
2096,بیناموس,بیناموس,mehdi,user288127931,14:31:21,16/06/25,,,,2091.0
2098,"🔴 یه کارگاه ساخت ریزپرنده و پهپاد در اصفهان کشف و ۴ نفر دستگیر شدن.



کانال رسمی #شرق_نیوز
@EastNewse","🔴 یه کارگاه ساخت ریزپرنده و پهپاد در اصفهان کشف و  ۴  نفر دستگیر شدن.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,14:39:26,16/06/25,"👍:22,❤:1,🔥:1",@EastNewse,#شرق_نیوز,
2099,"از محل پرتاپ پدافند فیلم نگیرید

از محل پرتاپ پدافند فیلم نگیرید

از محل پرتاپ پدافند فیلم نگیرید

از محل پرتاپ پدافند فیلم نگیرید

از محل پرتاپ پدافند فیلم نگیرید

کانال رسمی #شرق_نیوز
@EastNewse","از محل پرتاپ پدافند فیلم نگیرید
از محل پرتاپ پدافند فیلم نگیرید
از محل پرتاپ پدافند فیلم نگیرید
از محل پرتاپ پدافند فیلم نگیرید
از محل پرتاپ پدافند فیلم نگیرید
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,15:38:24,16/06/25,"👍:28,❤:5,🤣:1",@EastNewse,#شرق_نیوز,
2100,کاش بفهمند,کاش بفهمند,❤Leila❤,user893926839,15:39:38,16/06/25,,,,2099.0
2101,"یه مشت ادمین خر و گاو دارن کانال میگردونند از لج و لجبازی این مملکت و بچه ها نظامی پست میزارن ای کاش خر فهم میشدن
ادمین با شما نیستما","یه مشت ادمین خر و گاو دارن کانال میگردونند از لج و لجبازی این مملکت و بچه ها نظامی پست میزارن ای کاش خر فهم میشدن
ادمین با شما نیستما",🎀🎀,user174254642,16:18:04,16/06/25,,,,2099.0
2103,تو دیگه هیچی نگو بچه ننه 😡,تو دیگه هیچی نگو بچه ننه 😡,سعیده,user98208488,17:21:43,16/06/25,,,,2092.0
2104,"اصابت پرتابه به آزادراه تهران-قم

رئیس پلیس راه:

🔹به‌دلیل اصابت یک پرتابه بخشی از رویهٔ سطح راه در جادهٔ آزادراه تهران-قم دچار آسیب‌دیدگی شده است.

🔹در همین راستا خودروها در مسیرروبه‌روی شهرک سینمایی موقتاً به جاده‌ٔ قدیم تهران-قم برای تردد هدایت خواهند شد./فارس

پروکسی جنگی



کانال رسمی #شرق_نیوز
@EastNewse","اصابت پرتابه به آزادراه تهران-قم
رئیس پلیس راه:
🔹به‌دلیل اصابت یک پرتابه بخشی از رویهٔ سطح راه در جادهٔ آزادراه تهران-قم دچار آسیب‌دیدگی شده است.
🔹در همین راستا خودروها در مسیرروبه‌روی شهرک سینمایی موقتاً به جاده‌ٔ قدیم تهران-قم برای تردد هدایت خواهند شد./فارس
پروکسی جنگی
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:22:59,16/06/25,"❤:2,💔:1",@EastNewse,#شرق_نیوز,
2105,"🚨🚨🚨#فوری | سردار وحیدی: 
برای جنگ طولانی و تمام عیار آماده‌ایم|به‌زودی خلاقیت‌های جدیدمان را به میدان خواهیم آورد‼️‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | سردار وحیدی: 
برای جنگ طولانی و تمام عیار آماده‌ایم|به‌زودی خلاقیت‌های جدیدمان را به میدان خواهیم آورد‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:25:44,16/06/25,"👍:13,❤:1,🥰:1",@EastNewse,"#فوری,#شرق_نیوز",
2106,این بیشرفها میدونن هیچ گوهی نمیتونن بخورن دلشونو به بیناموس های داخلی گرم کردن,این بیشرفها میدونن هیچ گوهی نمیتونن بخورن دلشونو به بیناموس های داخلی گرم کردن,تربچه,user5120508602,17:25:47,16/06/25,,,,2104.0
2109,"🚨🚨🚨#فوری | سپاه پاسداران:

🔴مردم اسرائیل سریعاً
 تلاویو را ترک کنید‼️‼️‼️‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | سپاه پاسداران:
🔴مردم اسرائیل سریعاً
 تلاویو را ترک کنید‼️‼️‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:51:46,16/06/25,"👏:9,🤣:3,❤:2,😎:1",@EastNewse,"#فوری,#شرق_نیوز",
2110,"🚫پزشکیان: 

🔹آمریکا اگر می‌خواهد مذاکرات مجددا ادامه پیدا کند، باید ابتدا جلوی تجاوزات منطقه‌ای اسرائیل را بگیرد.

کانال رسمی #شرق_نیوز
@EastNewse","🚫پزشکیان: 
🔹آمریکا اگر می‌خواهد مذاکرات مجددا ادامه پیدا کند، باید ابتدا جلوی تجاوزات منطقه‌ای اسرائیل را بگیرد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:52:20,16/06/25,"🤬:20,❤:1,👍:1",@EastNewse,#شرق_نیوز,
2111,این مردک چقد ذلیل امریکاسس گمشو بابا مردم رو کشتن توی حیوون هنوز نفهمیدی مردم همه گوش وا شدن دیگه بیزارن از دولتی مثل تو با این قوانین مزخرفت مردک وطن فروش,این مردک چقد ذلیل امریکاسس گمشو بابا مردم رو کشتن توی حیوون هنوز نفهمیدی مردم همه گوش وا شدن دیگه بیزارن از دولتی مثل تو با این قوانین مزخرفت مردک وطن فروش,اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:53:19,16/06/25,"👍:30,👎:18,❤:1",,,
2112,وطن فروش بی شرف,وطن فروش بی شرف,Mjavad,user5103527080,17:54:32,16/06/25,,,,2111.0
2113,"حمله به شهرک باقری، چیتگر و ایران مال


کانال رسمی #شرق_نیوز
@EastNewse","حمله به شهرک باقری، چیتگر و ایران مال
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:54:34,16/06/25,"💔:2,❤:1",@EastNewse,#شرق_نیوز,
2114,"اینم کادو من به شما :)

پینگ: ۷۰ تا 3ماه وصله 
tg://proxy?server=5.78.77.99&port=443&secret=ee00000000000000000000000000000000616e6e6173682e636f6d","اینم کادو من به شما :)
پینگ:  ۷۰  تا  3 ماه وصله 
tg://proxy؟server= 5.78 . 77.99 &port= 443 &secret=ee 00000000000000000000000000000000616 e 6 e 6173682 e 636 f 6 d",اخبار جنگ (شرق نیوز)🚨,channel1547101071,17:55:18,16/06/25,🍌:1,,,
2115,اقا پزشکیان رو بیشتر از یه نامه رسون حساب نکنین,اقا پزشکیان رو بیشتر از یه نامه رسون حساب نکنین,Mehrdad,user215059647,17:55:18,16/06/25,,,,2111.0
2116,آمریکا قول داده بهش زن بگیره آمریکا رو دوس داره 😂😂😂کسی بلد نیست موقع جنگ چطوری حرف بزنه با استعفا بده,آمریکا قول داده بهش زن بگیره آمریکا رو دوس داره 😂😂😂کسی بلد نیست موقع جنگ چطوری حرف بزنه با استعفا بده,طاهری,user569257755,18:00:36,16/06/25,,,,2111.0
2118,نفرات وطن فروش را به موشک ببندند و برای اسرائیل کادو بفرستند,نفرات وطن فروش را به موشک ببندند و برای اسرائیل کادو بفرستند,amir Eskandari,user697392399,18:05:55,16/06/25,,,,2098.0
2120,"🚨עזוב את תל אביב לפני השקיעה

قبل از غروب آفتاب تل آویو را ترک کنید




کانال رسمی #شرق_نیوز
@EastNewse","🚨עזוב את תל אביב לפני השקיעה
قبل از غروب آفتاب تل آویو را ترک کنید
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:06:56,16/06/25,"❤:9,🔥:4",@EastNewse,#شرق_نیوز,
2121,"اره شما درست میگی اینجا دیگ پزشکیان زور رو دیده اگ ن مردمش براش مهم نیستن 
هنوز زوده بفهمیم امریکا کیه","اره شما درست میگی اینجا دیگ پزشکیان زور رو دیده اگ ن مردمش براش مهم نیستن 
هنوز زوده بفهمیم امریکا کیه",شرق نیوز,channel2422976810,18:08:12,16/06/25,,,,2115.0
2123,"سردار حاج قاسم سلیمانی: ما دشمنمان را می‌شناسیم. اگر ترسیدیم، مثل سگ هار تعقیب می‌کند و اگر بایستیم، می‌ایستد.


کانال رسمی #شرق_نیوز
@EastNewse","سردار حاج قاسم سلیمانی: ما دشمنمان را می‌شناسیم. اگر ترسیدیم، مثل سگ هار تعقیب می‌کند و اگر بایستیم، می‌ایستد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:09:43,16/06/25,"❤:15,👏:3",@EastNewse,#شرق_نیوز,
2124,"خبرنگار الجزیره: جلسه شورای مدیران آژانس بین‌المللی انرژی اتمی بدون تصویب قطعنامه‌ای پایان یافت.

پروکسی | پروکسی | پروکسی | پروکسی

کانال رسمی #شرق_نیوز
@EastNewse","خبرنگار الجزیره: جلسه شورای مدیران آژانس بین‌المللی انرژی اتمی بدون تصویب قطعنامه‌ای پایان یافت.
پروکسی | پروکسی | پروکسی | پروکسی
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:16:35,16/06/25,🤬:10,@EastNewse,#شرق_نیوز,
2125,این مردک خیلی زبون و عاشق بی قرار غرب است این آدم ذلت میاره,این مردک خیلی زبون و عاشق بی قرار غرب است این آدم ذلت میاره,زکی فیاضی,user1286953426,18:20:25,16/06/25,,,,2110.0
2126,"وی‌پی‌ان ها و پروکسیا خیلی ضعیفن یا از کار افتادن  
! این کانال پروکسیاش اصلا قطعی نداره و تو این وضعیت خودم با سرعت بالا وصلم و تو تلگرام به راحتی فعالیت میکنم:
• https://t.me/+h5rMcUB2xsEyYzhk","وی‌پی‌ان ها و پروکسیا خیلی ضعیفن یا از کار افتادن  
! این کانال پروکسیاش اصلا قطعی نداره و تو این وضعیت خودم با سرعت بالا وصلم و تو تلگرام به راحتی فعالیت میکنم:
• https://t.me/+h 5 rMcUB 2 xsEyYzhk",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:21:58,16/06/25,,https://t.me/+h5rMcUB2xsEyYzhk,,
2127,"🚨🚨🚨#فوری | رویترز: ترامپ دستور داده است هواپیماهای سوخت‌رسانی ارتش آمریکا به اروپا در حالت آماده‌باش قرار گیرند

کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | رویترز: ترامپ دستور داده است هواپیماهای سوخت‌رسانی ارتش آمریکا به اروپا در حالت آماده‌باش قرار گیرند
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:26:41,16/06/25,"🤬:6,❤:2",@EastNewse,"#فوری,#شرق_نیوز",
2128,"🔴وزیر بهداشت : یک مادر باردار به همراه کودکی که توی شکم داشت تو حمله اسرائیل به میدان قدس تهران به شهادت رسید.

کانال رسمی #شرق_نیوز
@EastNewse","🔴وزیر بهداشت : یک مادر باردار به همراه کودکی که توی شکم داشت تو حمله اسرائیل به میدان قدس تهران به شهادت رسید.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:26:53,16/06/25,"💔:33,🤬:2,❤:1",@EastNewse,#شرق_نیوز,
2129,کوسکش کی بشه یاسمینتو بکنیم,کوسکش کی بشه یاسمینتو بکنیم,Ebi MIGA,user1081063798,18:28:47,16/06/25,,,,2092.0
2130,صدا سیما را زدن,صدا سیما را زدن,اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:35:17,16/06/25,"😨:8,💔:4,🥰:3,🤣:1",,,
2131,...,...,Reza,user5448749043,18:36:00,16/06/25,,,,2130.0
2132,شبکه خبر رو ندیدین بدجور زدن,شبکه خبر رو ندیدین بدجور زدن,اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:36:24,16/06/25,🤣:1,,,
2133,"شبکه خبر

کانال رسمی #شرق_نیوز
@EastNewse","شبکه خبر
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:36:24,16/06/25,"😨:8,🤬:5",@EastNewse,#شرق_نیوز,
2134,حرام زاده ها,حرام زاده ها,اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:36:24,16/06/25,"❤:9,👍:2,👎:1",,,
2136,راسته؟,راسته؟,shiraz0021,user7065952042,18:37:05,16/06/25,,,,2130.0
2137,پدرسگاااا ای ترامپ بی پدر ما شمارو بدرک واصل خواهیم کرد,پدرسگاااا ای ترامپ بی پدر ما شمارو بدرک واصل خواهیم کرد,اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:37:11,16/06/25,"❤:18,🔥:4,👎:1",,,
2138,"شهادت تعدادی از کارکنان صداوسیما


کانال رسمی #شرق_نیوز
@EastNewse","شهادت تعدادی از کارکنان صداوسیما
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:39:15,16/06/25,"💔:16,🤣:8",@EastNewse,#شرق_نیوز,
2139,"🚨🚨🚨🚨#فوری | لحظه حمله اسرائیل به استودیو شبکه خبر‼️‼️‼️

کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨🚨 | لحظه حمله اسرائیل به استودیو شبکه خبر‼️‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:40:38,16/06/25,"❤:24,😨:4,🤣:2",@EastNewse,"#فوری,#شرق_نیوز",
2140,شیررررر زن ایرانی,شیررررر زن ایرانی,🌧🤍,user6302316502,18:41:40,16/06/25,,,,2139.0
2141,دمت گرم,دمت گرم,🌧🤍,user6302316502,18:41:43,16/06/25,,,,2139.0
2143,بابا یه موشک درست درمان بزنید دلمان خنک شه,بابا یه موشک درست درمان بزنید دلمان خنک شه,SEJI,user6551739129,18:43:21,16/06/25,,,,2139.0
2144,من داشتم میدیدم برنامشووو چقدرررر شجاعت داررررع,من داشتم میدیدم برنامشووو چقدرررر شجاعت داررررع,M🥥,user67539184,18:43:42,16/06/25,,,,2139.0
2145,یه چیزی که خاکشون رو زیرو رو کنه,یه چیزی که خاکشون رو زیرو رو کنه,SEJI,user6551739129,18:43:55,16/06/25,,,,2139.0
2146,دقیقا فرار نکرد غیرت یعنی این,دقیقا فرار نکرد غیرت یعنی این,شرق نیوز,channel2422976810,18:46:07,16/06/25,,,,2144.0
2147,احسنت به تو ای شیر زن ایران دمت گرممم,احسنت به تو ای شیر زن ایران دمت گرممم,اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:46:49,16/06/25,"👍:32,❤:6,🤣:6,👏:5,💯:4",,,
2148,احسنت به شجاعتت,احسنت به شجاعتت,S,user512836699,18:47:29,16/06/25,,,,2139.0
2149,"فرق شیعه علی با ماده سگ‌های یهود


کانال رسمی #شرق_نیوز
@EastNewse","فرق شیعه علی با ماده سگ‌های یهود
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,18:49:46,16/06/25,"❤:24,👍:4,🍌:4,🤣:2,❤‍🔥:1,🥰:1",@EastNewse,#شرق_نیوز,
